date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:44	3852/3852	---M--	200	added ('OK')	text/css	etag:%22f0c-5e49fa83c2440%22	https://mophy.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	(from https://mophy.dexignzone.com/xhtml/uc-noui-slider.html)
14:32:45	22337/22337	---M--	200	added ('OK')	application/x-javascript	etag:%225741-5e49fa83c2440%22	https://mophy.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	(from https://mophy.dexignzone.com/xhtml/uc-noui-slider.html)
14:32:45	9142/9142	---M--	200	added ('OK')	application/x-javascript	etag:%2223b6-5e49fa9f6a580%22	https://mophy.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	(from https://mophy.dexignzone.com/xhtml/uc-noui-slider.html)
14:32:45	31271/31271	---M--	200	added ('OK')	application/x-javascript	etag:%227a27-5e4adfe364d40%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/nouislider-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/nouislider-init.js	(from https://mophy.dexignzone.com/xhtml/uc-noui-slider.html)
14:32:46	27093/27093	---M--	200	added ('OK')	text/css	etag:%2269d5-5e49ff7454bc0%22	https://mophy.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	(from https://mophy.dexignzone.com/xhtml/uc-sweetalert.html)
14:32:46	37600/37600	---M--	200	added ('OK')	application/x-javascript	etag:%2292e0-5e49ff78254c0%22	https://mophy.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	(from https://mophy.dexignzone.com/xhtml/uc-sweetalert.html)
14:32:46	2710/2710	---M--	200	added ('OK')	application/x-javascript	etag:%22a96-5e4adfefcaa80%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/sweetalert.init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/sweetalert.init.js	(from https://mophy.dexignzone.com/xhtml/uc-sweetalert.html)
14:32:47	6454/6454	---M--	200	added ('OK')	text/css	etag:%221936-5e49ff7b01b80%22	https://mophy.dexignzone.com/xhtml/vendor/toastr/css/toastr.min.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/toastr/css/toastr.min.css	(from https://mophy.dexignzone.com/xhtml/uc-toastr.html)
14:32:47	5253/5253	---M--	200	added ('OK')	application/x-javascript	etag:%221485-5e49ff7ed2480%22	https://mophy.dexignzone.com/xhtml/vendor/toastr/js/toastr.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/toastr/js/toastr.min.js	(from https://mophy.dexignzone.com/xhtml/uc-toastr.html)
14:32:48	27242/27242	---M--	200	added ('OK')	application/x-javascript	etag:%226a6a-5e4adfecee3c0%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/toastr-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/toastr-init.js	(from https://mophy.dexignzone.com/xhtml/uc-toastr.html)
